   0.202000   -0.004182   -0.293600   -0.136285
   0.203000    0.012062    0.033919    0.071664
   0.204000    0.596249    0.005067    0.027554
   0.205000   -0.086014   -0.029885   -0.070013
   0.206000   -0.454777   -0.134959    0.018660
   0.207000    0.075887   -0.077137   -0.093949
   0.208000    0.136531    0.247203    0.036498
   0.209000    0.263811    0.048584    0.250687
   0.210000    0.003411   -0.306185    0.182028
   0.211000    0.336030   -0.416861   -0.362284
   0.212000   -0.115536   -0.128836   -0.057352
   0.213000   -0.368406    0.045446    0.087959
   0.214000    0.572757    0.003246    0.102989
   0.215000    0.199584   -0.184233    0.006913
   0.216000   -0.477268    0.205046   -0.035726
   0.217000   -0.340455    0.238769   -0.005684
   0.218000   -0.259000    0.057142    0.065286
   0.219000    0.249758   -0.301997   -0.057576
   0.220000    0.198569    0.118251    0.030674
   0.221000    0.216463   -0.437925    0.186809
   0.222000    0.023819   -0.017525    0.123872
   0.223000    0.001569   -0.540082   -0.033400
   0.224000   -0.088444    0.102972    0.140978
   0.225000   -0.088098   -0.262755   -0.169177
   0.226000    0.601495    0.624757   -0.188980
   0.227000    0.252344    0.358813   -0.180434
   0.228000    0.033424   -0.006234    0.285467
   0.229000    0.259650   -0.063484   -0.172325
   0.230000    0.084723   -0.134688   -0.182495
   0.231000    0.401488    0.109352   -0.060548
   0.232000   -0.136975    0.081247    0.108467
   0.233000    0.261177   -0.334547    0.072252
   0.234000   -0.048255    0.371767   -0.306636
   0.235000   -0.147145    0.596787   -0.172177
   0.236000   -0.126670    0.106447    0.002564
   0.237000    0.108682   -0.131848    0.044675
   0.238000   -0.158819    0.233579   -0.206901
   0.239000   -0.052525   -0.175260   -0.037442
   0.240000    0.414081   -0.490500    0.062955
   0.241000   -0.119608   -0.243711   -0.178798
   0.242000   -0.005948   -0.224436    0.010394
   0.243000   -0.138356    0.105695   -0.055819
   0.244000    0.366754   -0.557509   -0.163202
   0.245000    0.515779    0.094478   -0.009594
   0.246000   -0.081766    0.059955   -0.006074
   0.247000   -0.114524    0.011833   -0.042427
   0.248000   -0.015665    0.027598   -0.026519
   0.249000   -0.304274    0.035596    0.037058
   0.250000    0.775590   -0.239646   -0.091207
   0.251000    0.104712   -0.591426    0.028612
   0.252000    0.017593    0.132408   -0.037189
   0.253000   -0.183417   -0.487512    0.238727
   0.254000    0.187139    0.114597    0.131119
   0.255000    0.000603   -0.184187    0.164832
   0.256000   -0.070295   -0.109528    0.016767
   0.257000    0.115975    0.425403    0.031206
   0.258000   -0.413567    0.073911   -0.124500
   0.259000   -0.121790    0.189085   -0.166144
   0.260000    0.756112    0.032802   -0.328182
   0.261000   -0.448960   -0.072479    0.144616
   0.262000    0.217268   -0.018197    0.138134
   0.263000    0.010799   -0.035762    0.057851
   0.264000    0.374033    0.047829   -0.291866
   0.265000   -0.374644   -0.158212   -0.123693
   0.266000    0.602150    0.580981   -0.054486
   0.267000    0.238866    0.065592    0.076201
   0.268000   -0.094448   -0.280855    0.036970
   0.269000   -0.201723   -0.030330    0.058398
   0.270000    0.191433   -0.236575   -0.059837
   0.271000    0.019700   -0.214175    0.082301
   0.272000   -0.253603    0.256826   -0.114210
   0.273000   -0.124620    0.111967    0.171973
   0.274000   -0.409432   -0.124690   -0.070060
   0.275000   -0.125049    0.035457    0.059635
   0.276000   -0.216659    0.278434    0.099826
   0.277000    0.067937   -0.096317   -0.017589
   0.278000   -0.006763    0.085828   -0.116416
   0.279000   -0.933451    0.197613    0.132207
   0.280000    0.347818   -0.066219    0.030314
   0.281000    0.120235   -0.070784   -0.101850
   0.282000    0.052116    0.183352    0.063162
   0.283000   -0.298251    0.100314   -0.159450
   0.284000   -0.522368   -0.111543   -0.184975
   0.285000   -0.172328   -0.138844    0.019095
   0.286000   -0.339779   -0.480477   -0.121701
   0.287000    0.091646    0.288721    0.205364
   0.288000   -0.004458   -0.571804    0.088365
   0.289000    0.019333   -0.431447    0.067978
   0.290000   -0.475647   -0.097830    0.147511
   0.291000    0.112113    0.142841   -0.000089
   0.292000   -0.294431    0.250020   -0.027152
   0.293000    0.312259    0.283023    0.160815
   0.294000   -0.135396    0.191237    0.258628
   0.295000   -0.468125   -0.123669   -0.033504
   0.296000   -0.079602    0.114836   -0.225084
   0.297000    0.076311    0.075391   -0.128349
   0.298000    0.406804   -0.328620   -0.023537
   0.299000    0.029453   -0.074739    0.148328
   0.300000   -0.112636    0.159326    0.065823
   0.301000    0.372562    0.203009   -0.140194
   0.302000   -0.438158   -0.455271   -0.157649
   0.303000   -0.394769   -0.051875   -0.169256
   0.304000    0.113788    0.357773   -0.127671
   0.305000    0.264765    0.190161    0.084036
   0.306000    0.085997   -0.187727   -0.023441
   0.307000    0.159124   -0.057594    0.002161
   0.308000    0.586610   -0.206890    0.233563
   0.309000   -0.297928   -0.175588   -0.054714
   0.310000    0.223745   -0.099125    0.024912
   0.311000    0.044854   -0.346426    0.090251
   0.312000    0.269762   -0.043047    0.070824
   0.313000    0.016168   -0.154247   -0.110281
   0.314000   -0.118318    0.294290   -0.070042
   0.315000   -0.255897    0.143223   -0.200457
   0.316000   -0.337580   -0.154746   -0.045263
   0.317000    0.265852    0.078512    0.067111
   0.318000    0.189205    0.185272    0.265591
   0.319000    0.051808    0.174191    0.079667
   0.320000    0.233768    0.092938   -0.133718
   0.321000   -0.381606    0.128001    0.044624
   0.322000   -0.637815    0.334344    0.032718
   0.323000    0.277274   -0.069014   -0.118573
   0.324000    0.878661   -0.178562   -0.009109
   0.325000    0.219256    0.512269   -0.015476
   0.326000   -0.159402   -0.560047    0.004414
   0.327000   -0.310167   -0.013662   -0.128448
   0.328000    0.491885   -0.110139   -0.210580
   0.329000   -0.234330   -0.129831    0.144866
   0.330000    0.217408    0.092239    0.274371
   0.331000   -0.078129    0.767065    0.040798
   0.332000   -0.058660    0.629932    0.027798
   0.333000   -0.021210    0.066530   -0.244546
   0.334000    0.176739   -0.146827   -0.024806
   0.335000   -0.116857    0.022744    0.263468
   0.336000   -0.213045   -0.153379    0.163071
   0.337000   -0.340338   -0.526081    0.092400
   0.338000    0.443559   -0.165350    0.189218
   0.339000    0.504387   -0.471533   -0.023867
   0.340000    0.065636   -0.250623    0.169894
   0.341000   -0.114327    0.211811   -0.026274
   0.342000    0.512825   -0.250289   -0.173186
   0.343000    0.558617   -0.187186    0.253509
   0.344000   -0.125528   -0.297770   -0.173596
   0.345000   -0.149786   -0.289176    0.099593
   0.346000    0.118921   -0.092530   -0.024826
   0.347000   -0.464169    0.124726   -0.104988
   0.348000    0.208779   -0.395451   -0.111625
   0.349000   -0.257828   -0.801746   -0.159674
   0.350000    0.272802   -0.238024    0.259332
   0.351000    0.118955    0.044560    0.209514
   0.352000    0.303859   -0.277746   -0.079016
   0.353000   -0.136476   -0.135015    0.056882
   0.354000   -0.507294    0.330433    0.004560
   0.355000    0.141145   -0.309655    0.099386
   0.356000    0.007404    0.063671   -0.102529
   0.357000   -0.252518   -0.353311   -0.074483
   0.358000    0.040204   -0.261581    0.069546
   0.359000   -0.221331    0.442932    0.177172
   0.360000   -0.142156    0.258901   -0.094315
   0.361000    0.094984    0.439080   -0.045564
   0.362000   -0.560279    0.356822    0.234000
   0.363000   -0.311599   -0.402263   -0.039750
   0.364000    0.191744    0.231719    0.069307
   0.365000    0.502449   -0.084204    0.054180
   0.366000    0.052428    0.050940    0.162612
   0.367000    0.151687   -0.276708   -0.116663
   0.368000   -0.678577    0.048461    0.066208
   0.369000   -0.064940   -0.359326   -0.124576
   0.370000   -0.404648   -0.239071   -0.016631
   0.371000   -0.285154    0.247493   -0.029488
   0.372000    0.254992   -0.246552    0.071124
   0.373000    0.158736   -0.289676   -0.046165
   0.374000   -0.217581    0.310841   -0.038596
   0.375000   -0.068077   -0.050387   -0.237198
   0.376000    0.216032    0.061976   -0.136326
   0.377000   -0.375074    0.311132    0.000581
   0.378000   -0.274049   -0.770550    0.029189
   0.379000    0.275225    0.185167   -0.099488
   0.380000    0.315275    0.070137   -0.026209
   0.381000    0.615313   -0.135091   -0.149413
   0.382000    0.770278    0.216387    0.122578
   0.383000    0.068286   -0.392692   -0.048076
   0.384000    0.326223   -0.349623   -0.024433
   0.385000    0.287310   -0.007236    0.198195
   0.386000    0.248664    0.584979    0.098778
   0.387000   -0.052696   -0.005216    0.229733
   0.388000    0.180864    0.155653    0.250336
   0.389000    0.305115   -0.655208    0.067917
   0.390000    0.359528    0.431044    0.070357
   0.391000    0.520996    0.080246   -0.161363
   0.392000   -0.441801    0.405872   -0.150295
   0.393000    0.141773   -0.455316    0.019093
   0.394000   -0.127673   -0.148908   -0.078127
   0.395000    0.042971   -0.297707   -0.106018
   0.396000    0.298560   -0.506106   -0.073325
   0.397000    0.051243   -0.326449    0.007608
   0.398000    0.015367   -0.029668    0.038214
   0.399000   -0.277124   -0.384836    0.150074
   0.400000   -0.139718    0.139231   -0.053015
   0.401000    0.651090    0.152996   -0.273580
   0.402000   -0.200301    0.265167    0.027286
   0.403000   -0.549519    0.071627   -0.024947
   0.404000   -0.138683   -0.161765   -0.120181
   0.405000    0.064585   -0.042299   -0.021786
   0.406000    0.290960    0.115481    0.255660
   0.407000   -0.151904   -0.218384    0.076656
   0.408000    0.498545   -0.214031    0.106833
   0.409000   -0.171765   -0.141838   -0.102741
   0.410000   -0.006806   -0.076633   -0.066546
   0.411000   -0.647910   -0.391023    0.013027
   0.412000    0.099668   -0.020496    0.144586
   0.413000    0.030009   -0.288003   -0.022514
   0.414000   -0.418968    0.526903    0.115162
   0.415000    0.139713   -0.129939    0.123100
   0.416000   -0.044143    0.342608    0.172501
   0.417000   -0.035473    0.012561   -0.053903
   0.418000   -0.362283    0.443830   -0.047193
   0.419000   -0.065670   -0.302085    0.052219
   0.420000    0.067802    0.130990    0.155397
   0.421000   -0.446561    0.016765   -0.102034
   0.422000    0.210742    0.490798   -0.149255
   0.423000   -0.212330   -0.080173    0.077191
   0.424000   -0.269393   -0.074362   -0.025604
   0.425000   -0.087245   -0.278431   -0.179764
   0.426000   -0.039712    0.108469   -0.007943
   0.427000   -0.178308    0.303889    0.030770
   0.428000   -0.086713    0.161957   -0.055517
   0.429000    0.064555    0.123838    0.122635
   0.430000   -0.043469    0.281326    0.056391
   0.431000    0.238937    0.271514   -0.174420
   0.432000    0.043111   -0.270854    0.140783
   0.433000   -0.123147    0.091290   -0.043296
   0.434000   -0.007300   -0.110545    0.151630
   0.435000   -0.016545   -0.421890    0.179471
   0.436000   -0.056908    0.033169    0.132119
   0.437000    0.075796    0.022074   -0.062532
   0.438000   -0.425501    0.271077   -0.065611
   0.439000    0.066588   -0.124970   -0.260802
   0.440000   -0.120302    0.182489    0.094114
   0.441000   -0.488823   -0.443035    0.075310
   0.442000   -0.123803   -0.036478   -0.069760
   0.443000    0.361202   -0.173721    0.223998
   0.444000    0.159318    0.220503    0.140963
   0.445000   -0.076567    0.429966   -0.089938
   0.446000    0.001078   -0.377072   -0.128787
   0.447000    0.593014    0.100354    0.101825
   0.448000    0.255601    0.114236   -0.147290
   0.448000   -0.161203   -0.146531    0.203630
   0.449000    0.377385   -0.232120   -0.190468
   0.449000    0.346134    0.218644   -0.020111
   0.450000    0.259720   -0.403121    0.181462
   0.450000   -0.138481    0.228523    0.315307
   0.451000   -0.038492    0.156292    0.049096
   0.451000    0.685461    0.086549   -0.125457
   0.452000    0.012979    0.140174   -0.183501
   0.452000   -0.119225    0.438615    0.049863
   0.453000    0.076201    0.097478   -0.123847
   0.453000    0.198787   -0.155911    0.159345
   0.454000   -0.373126   -0.317728    0.057569
   0.454000   -0.398954   -0.084801   -0.316198
   0.455000    0.232861   -0.043754    0.054248
   0.455000    0.069415    0.118187    0.104886
   0.456000   -0.451138   -0.300357    0.188869
   0.456000    0.093167    0.189364   -0.123526
   0.457000    0.317796    0.106824   -0.059667
   0.457000    0.053725    0.605359   -0.017715
   0.458000    0.055760    0.171060   -0.098615
   0.458000    0.172773    0.440961    0.094623
   0.459000    0.161876   -0.189110   -0.034450
   0.459000    0.693248    0.390503    0.146848
   0.460000    0.108781   -0.314317   -0.082228
   0.460000   -0.117666    0.241615   -0.082588
   0.461000   -0.045477    0.197900    0.051530
   0.461000   -0.344866   -0.167528   -0.014643
   0.462000    0.274547   -0.546129    0.105517
   0.462000   -0.653914    0.044556    0.011047
   0.463000   -0.293442   -0.051526    0.021556
   0.463000    0.230466    0.220867   -0.170320
   0.464000   -0.087154   -0.031014    0.003739
   0.464000    0.167251   -0.080045    0.036345
   0.465000    0.188188    0.240812    0.263543
   0.465000   -0.621370    0.425999    0.091619
   0.466000   -0.016078    0.374637    0.012468
   0.466000   -0.617249    0.494896   -0.160303
   0.467000   -0.061888   -0.241014    0.157749
   0.467000    0.437676    0.283060   -0.086310
   0.468000   -0.403783   -0.080252    0.055502
   0.468000   -0.582064   -0.426654   -0.128968
   0.469000    0.229962    0.214057    0.127348
   0.469000    0.063640    0.288637   -0.069038
   0.470000    0.535918    0.070491   -0.004772
   0.470000   -0.261222   -0.086754    0.031190
   0.471000   -0.235285    0.083891    0.229385
   0.471000   -0.473534   -0.097236   -0.245273
   0.472000   -0.020356    0.339904    0.041857
   0.472000    0.478449   -0.169516   -0.097388
   0.473000    0.091429    0.137538    0.190658
   0.473000    0.203797    0.158732    0.170101
   0.474000   -0.169521    0.022029    0.006152
   0.474000   -0.050853   -0.304898    0.124412
   0.475000    0.304247    0.120586    0.048528
   0.475000   -0.356750   -0.072701    0.174029
   0.476000   -0.144943   -0.473353   -0.098666
   0.476000   -0.376995    0.260833   -0.100228
   0.477000    0.122537   -0.352397    0.150214
   0.477000   -0.124243    0.162720   -0.211150
   0.478000   -0.086981   -0.396146   -0.031271
   0.478000    0.170761    0.182285   -0.075255
   0.479000    0.698454   -0.051427    0.203883
   0.479000   -0.297032   -0.231079   -0.124081
   0.480000    0.735521   -0.347169    0.121082
   0.480000    0.365341   -0.124010   -0.105679
   0.481000    0.073967   -0.311440    0.285628
   0.481000    0.167309   -0.161581   -0.010652
   0.482000   -0.642427   -0.062641   -0.230271
   0.482000    0.180555   -0.130411    0.076182
   0.483000   -0.151360    0.101958   -0.137555
   0.483000    0.149850    0.354132    0.190418
   0.484000    0.129806    0.350159   -0.000749
   0.484000    0.168833    0.027555   -0.213702
   0.485000    0.031831   -0.455496    0.023098
   0.485000   -0.057951    0.229487   -0.119595
   0.486000   -0.067238    0.001338    0.007135
   0.486000    0.096873    0.261153    0.005284
   0.487000   -0.019426    0.421868    0.051160
   0.487000   -0.205754   -0.163806    0.023313
   0.488000   -0.009196   -0.095184   -0.152207
   0.488000    0.052479   -0.095957    0.072329
   0.489000    0.097923    0.521087    0.032031
   0.489000    0.252204    0.318029   -0.106091
   0.490000   -0.052817    0.023605   -0.175493
   0.490000    0.032595   -0.353326    0.069786
   0.491000    0.065940    0.075854   -0.019159
   0.491000    0.182542   -0.221424   -0.002541
   0.492000   -0.549464    0.069156    0.005988
   0.492000    0.197683    0.122902   -0.036621
   0.493000    0.151479   -0.305578    0.098200
   0.493000   -0.019412    0.029160    0.029406
   0.494000   -0.045007   -0.081630   -0.133753
   0.494000   -0.388277    0.031979   -0.047745
   0.495000    0.678747   -0.079689   -0.181614
   0.495000    0.022048   -0.491791   -0.066048
   0.496000   -0.261194    0.513383   -0.139859
   0.496000    0.280770   -0.008675    0.111584
   0.497000   -0.149323    0.080069   -0.049137
   0.497000    0.506160    0.098642   -0.076580
   0.498000   -0.064060   -0.333426   -0.098057
   0.498000   -0.054091    0.061474    0.033191
   0.499000   -0.093324    0.018249   -0.002375
   0.499000   -0.174605   -0.050008    0.122685
   0.500000    0.087051   -0.212226    0.156611
   0.500000    0.344576   -0.194851   -0.001276
   0.501000    0.151140    0.130115   -0.071116
   0.501000   -0.380480    0.338189    0.017741
   0.502000    0.322078   -0.174232    0.107485
   0.502000    0.009540    0.004511    0.241612
   0.503000    0.179606    0.170338   -0.196589
   0.503000   -0.142942   -0.200603    0.011153
   0.504000   -0.731154    0.016597    0.117861
   0.504000   -0.286263    0.213413   -0.014168
   0.505000    0.136579   -0.282332    0.005974
   0.505000    0.067511   -0.355622   -0.085692
   0.506000   -0.340076    0.239920   -0.288828
   0.506000   -0.532417    0.059002    0.018085
   0.507000    0.079998   -0.096575   -0.099699
   0.507000    0.621001    0.244098    0.117131
   0.508000   -0.108984   -0.352510   -0.047871
   0.508000   -0.190630   -0.287694   -0.027058
   0.509000   -0.689548    0.111347   -0.015572
   0.509000   -0.376105   -0.638945   -0.101289
   0.510000    0.225666    0.075838   -0.085569
   0.510000    0.110252    0.363829    0.104241
   0.511000    0.063346    0.135143   -0.007601
   0.511000   -0.035757   -0.111127   -0.074566
   0.512000    0.148068    0.220893    0.067415
   0.512000    0.395967    0.075085   -0.221605
   0.513000    0.068190   -0.200441   -0.126309
   0.513000    0.043745    0.430574   -0.204572
   0.514000    0.549282   -0.104376    0.146485
   0.514000    0.146744    0.139776   -0.007947
   0.515000    0.588791   -0.151348   -0.185084
   0.515000    0.265102    0.192218   -0.013830
   0.516000   -0.240873    0.062874   -0.057542
   0.516000    0.528841    0.083219   -0.275276
   0.517000   -0.033151   -0.083187   -0.106853
   0.517000    0.493925    0.215953   -0.261560
   0.518000   -0.439181   -0.019314   -0.094922
   0.518000    0.386323   -0.177479    0.053912
   0.519000    0.167749    0.246319    0.076520
   0.519000    0.826173    0.049292    0.011722
   0.520000   -0.214298   -0.256485    0.019363
   0.520000   -0.558005    0.125398    0.064901
   0.521000   -0.561735    0.073137    0.085937
   0.521000    0.335261   -0.077265   -0.014550
   0.522000    0.006230   -0.071812    0.024445
   0.522000   -0.034572    0.174749    0.017107
   0.523000    0.197567   -0.236641   -0.028302
   0.523000    0.066951    0.374841    0.211104
   0.524000    0.347268   -0.029647    0.003325
   0.524000   -0.516472   -0.309487   -0.011554
   0.525000    0.330866    0.025860   -0.050599
   0.525000    0.124862    0.210474   -0.277673
   0.526000   -0.130471   -0.108181    0.027518
   0.526000   -0.343422   -0.615392    0.098508
   0.527000    0.126787    0.308703   -0.142357
   0.527000    0.171652    0.338524   -0.254256
   0.528000   -0.321421   -0.501031   -0.198019
   0.528000    0.341347    0.746532   -0.031464
   0.529000    0.685857    0.086790   -0.058532
   0.529000    0.146991    0.446357   -0.165627
   0.530000    0.419198   -0.247631    0.023210
   0.530000   -0.021191   -0.171740    0.061044
   0.531000   -0.124833   -0.233167   -0.078468
   0.531000   -0.375775    0.311587    0.218573
   0.532000   -0.259672    0.191618   -0.278664
   0.532000    0.056024    0.446733   -0.177899
   0.533000    0.353673    0.299402   -0.028144
   0.533000   -0.500758   -0.102881   -0.071526
   0.534000   -0.372816   -0.047984   -0.049977
   0.534000   -0.201430    0.344275   -0.030112
   0.535000   -0.191681   -0.081887   -0.016005
   0.535000   -0.022905   -0.239002   -0.137158
   0.536000   -0.331837    0.237145   -0.081804
   0.536000   -0.278640    0.274211    0.247394
   0.537000   -0.229686    0.433493   -0.031512
   0.537000   -0.136513   -0.107790   -0.054411
   0.538000   -0.324189    0.239866    0.138573
   0.538000    0.068054    0.214284    0.189104
   0.539000   -0.183442   -0.232014   -0.110711
   0.539000    0.191307   -0.246687   -0.080981
   0.540000   -0.007207   -0.322910   -0.049379
   0.540000    0.651393   -0.579726   -0.057167
   0.541000    0.190042   -0.455738    0.063635
   0.541000    0.796590    0.000823   -0.261294
   0.542000   -0.089783   -0.319041   -0.001814
   0.542000    0.098825    0.308814    0.254207
   0.543000    0.237837   -0.285745    0.060264
   0.543000   -0.551105   -0.379068    0.011687
   0.544000   -0.174833   -0.063748   -0.000319
   0.544000    0.100757    0.009398    0.025271
   0.545000    0.084974    0.220967    0.034246
   0.545000   -0.381985   -0.261504   -0.131377
   0.546000   -0.333628    0.395931    0.083610
   0.546000   -0.115846   -0.694713   -0.014771
   0.547000    0.004596    0.299150    0.191183
   0.547000   -0.014697   -0.104481   -0.110918
   0.548000    0.124332   -0.338015   -0.121276
   0.548000    0.337056   -0.160125   -0.185118
   0.549000    0.236539    0.137792    0.047510
   0.549000    0.164908    0.211910   -0.172517
   0.550000   -0.328678   -0.360092    0.029054
   0.550000    0.094731    0.113284    0.098088
   0.551000   -0.108825    0.558074   -0.017979
   0.551000   -0.481561   -0.227490   -0.031036
   0.552000   -0.018587   -0.262598   -0.021014
   0.552000   -0.448400    0.462824   -0.118730
   0.553000    0.491560    0.057874    0.101836
   0.553000    0.262282   -0.442732    0.198529
   0.554000    0.163919   -0.166244    0.046724
   0.554000   -0.230102   -0.022095   -0.104154
   0.555000    0.190131    0.446207    0.101843
   0.555000   -0.210026    0.059182   -0.155330
   0.556000   -0.139988   -0.072463   -0.039025
   0.556000    0.400115    0.000462    0.142393
   0.557000   -0.282537    0.046421    0.217266
   0.557000    0.329790    0.014653    0.151452
   0.558000    0.447436   -0.231602    0.182629
   0.558000    0.015588   -0.055357    0.103901
   0.559000    0.758925    0.128667   -0.275628
   0.559000    0.372016    0.252870    0.158989
   0.560000   -0.253939    0.145727    0.062342
   0.560000    0.120375    0.287198    0.076594
   0.561000    0.550848   -0.528552    0.040246
   0.561000    0.069362   -0.009050   -0.075180
   0.562000    0.249811    0.053723   -0.067820
   0.562000    0.304595    0.131731    0.070275
   0.563000    0.359609    0.308292   -0.054112
   0.563000    0.151970   -0.214957   -0.021919
   0.564000    0.555411   -0.376071   -0.016967
   0.564000   -0.062399    0.157846    0.020890
   0.565000    0.419966    0.382100   -0.178559
   0.565000   -0.124529   -0.072790    0.039245
   0.566000   -0.210344   -0.655326   -0.062052
   0.566000   -0.141251    0.184137   -0.001494
   0.567000   -0.185744   -0.259998    0.141739
   0.567000   -0.365437   -0.327389   -0.022060
   0.568000    0.350382   -0.191645    0.180793
   0.568000   -0.126523    0.052901    0.044807
   0.569000   -0.408089   -0.087503   -0.000624
   0.569000    0.349353   -0.222410    0.014579
   0.570000    0.167602    0.266048    0.105949
   0.570000   -0.024428   -0.321883    0.013559
   0.571000   -0.208070    0.228183    0.121113
   0.571000    0.470475    0.050316   -0.177546
   0.572000    0.037611   -0.211555    0.201141
   0.572000    0.172800   -0.070820    0.145693
   0.573000   -0.299046   -0.461677    0.096247
   0.573000   -0.480469   -0.153943    0.035314
   0.574000    0.651442    0.468750   -0.004732
   0.574000    0.315732    0.190869   -0.017666
   0.575000    0.048460    0.002869    0.071625
   0.575000   -0.633280    0.152215    0.035297
   0.576000   -0.467918    0.049363   -0.022345
   0.576000   -0.087008   -0.323345   -0.127868
   0.577000    0.018410    0.057173   -0.152007
   0.577000   -0.639468    0.371701    0.216677
   0.578000   -0.067408   -0.108888    0.103702
   0.578000   -0.173342    0.348459    0.063832
   0.579000    0.331826   -0.091033    0.012577
   0.579000   -0.121688   -0.017305   -0.054883
   0.580000   -0.306459   -0.018721    0.024866
   0.580000   -0.229930   -0.044351   -0.190736
   0.581000    0.284499   -0.111467   -0.070282
   0.581000   -0.222924   -0.125198    0.025484
   0.582000   -0.394025   -0.129461   -0.159354
   0.582000   -0.007287   -0.058596   -0.022906
   0.583000   -0.096247    0.105504   -0.021199
   0.583000    0.051511   -0.540237    0.101964
   0.584000   -0.060774   -0.065390    0.126613
   0.584000    0.178001    0.539290   -0.080443
   0.585000   -0.240894    0.092309    0.104094
   0.585000    0.330493    0.116392   -0.009731
   0.586000    0.247141    0.200873    0.107985
   0.586000   -0.263533   -0.055418    0.295194
   0.587000    0.336296   -0.333575    0.209850
   0.587000    0.581703   -0.263740   -0.120277
   0.588000    0.157612   -0.009547   -0.096986
