          0.01684949          -0.02457715          -0.00361661          -8.79530525          -5.33520365          19.64712334           0.00000000           0.00000000           0.00000000           0.19014914
         -0.02987782          -0.00099029           0.00719824         -27.75755692         -19.81702042          -3.45582032           0.00000000           0.00000000           0.00000000           0.19014914
          0.03019109          -0.00000477          -0.01089026          -5.24045086           4.89401960           0.38460985           0.00000000           0.00000000           0.00000000           0.19014914
          0.03037609           0.00223085           0.00419515          -3.75705719           8.77149391          -8.91065121           0.00000000           0.00000000           0.00000000           0.19014914
         -0.02977025          -0.00824430           0.01401252           0.01947248           4.07935047          -8.25482655           0.00000000           0.00000000           0.00000000           0.19014914
         -0.02731009          -0.01459401          -0.00379980          -8.88625526           5.71876097         -18.15115547           0.00000000           0.00000000           0.00000000           0.19014914
          0.00776314           0.03040128          -0.00551812         -11.58865929           7.80308390          17.15188408           0.00000000           0.00000000           0.00000000           0.19014914
         -0.01978105          -0.02458851           0.03564932          15.89693069          14.67103100         -10.35884380           0.00000000           0.00000000           0.00000000           0.19014914
          0.03112400          -0.00665518          -0.02107133         -28.54145241          -5.53482485          -2.29665542           0.00000000           0.00000000           0.00000000           0.19014914
          0.02189744           0.02349204          -0.02015028          10.87707329          -8.74720860         -11.96338367           0.00000000           0.00000000           0.00000000           0.19014914
          0.03238583          -0.00115970           0.00644042         -10.82088375          -5.76753855          -8.13046551           0.00000000           0.00000000           0.00000000           0.19014914
          0.02453039          -0.02163292           0.03749992           9.19269276           1.63572395         -11.72970772           0.00000000           0.00000000           0.00000000           0.19014914
         -0.03083269          -0.01157251           0.00133138          -6.14472198          -4.20375681          19.73521042           0.00000000           0.00000000           0.00000000           0.19014914
          0.03240288          -0.00774250           0.02495529           5.94178438          11.27572250           5.60386753           0.00000000           0.00000000           0.00000000           0.19014914
         -0.00259344          -0.03339143           0.02034920          36.45042038          32.67750931          10.08905697           0.00000000           0.00000000           0.00000000           0.19014914
          0.01298541          -0.03135931           0.00897650          14.48648262          14.66952610         -12.88717556           0.00000000           0.00000000           0.00000000           0.19014914
          0.03230266           0.01072289          -0.01771858          13.32207584           9.26721478         -16.95705605           0.00000000           0.00000000           0.00000000           0.19014914
         -0.01577290           0.03072516          -0.01080432          14.10077000          10.27561665           8.07896709           0.00000000           0.00000000           0.00000000           0.19014914
          0.03163154          -0.01413450          -0.00822412          18.95581436         -12.78025532           3.45219398           0.00000000           0.00000000           0.00000000           0.19014914
          0.00237277          -0.03495891          -0.00274781           8.51795816          11.04958534           5.57520580           0.00000000           0.00000000           0.00000000           0.19014914
          0.02806403           0.02148150          -0.02562292          15.52693844         -27.70489311         -11.40511227           0.00000000           0.00000000           0.00000000           0.19014914
         -0.03401760          -0.01019139          -0.00013549         -22.03237534         -11.37290192          -1.05189848           0.00000000           0.00000000           0.00000000           0.19014914
          0.01229243          -0.03353539           0.01963814         -26.86218071           2.41703820          -9.26569939           0.00000000           0.00000000           0.00000000           0.19014914
          0.03465359          -0.01015089          -0.01160408           6.56441498          11.94255733          -4.03329229           0.00000000           0.00000000           0.00000000           0.19014914
          0.03150693          -0.01813249           0.00796753          20.47944069          -7.08906174          -0.21639165           0.00000000           0.00000000           0.00000000           0.19014914
         -0.02082131          -0.03009598          -0.02252729           7.91192818           7.74010658          20.80254936           0.00000000           0.00000000           0.00000000           0.19014914
          0.03427723          -0.01388759          -0.00686114           0.11172414          10.57635021          -9.52482128           0.00000000           0.00000000           0.00000000           0.19014914
          0.02513705           0.02762661          -0.00428954           3.94008207          10.75728035           0.54905570           0.00000000           0.00000000           0.00000000           0.19014914
          0.02403867          -0.02887480           0.00245104          12.22022820         -20.19052887          -6.60857630           0.00000000           0.00000000           0.00000000           0.19014914
          0.03769595           0.00051498           0.00452153          33.25183678          -8.27342510          11.90416622           0.00000000           0.00000000           0.00000000           0.19014914
          0.03032386          -0.02301849           0.01440274         -10.76536179          17.71672249           2.95796561           0.00000000           0.00000000           0.00000000           0.19014914
          0.01811874           0.03368532          -0.02032560           1.08913893           8.24639130          -1.48401845           0.00000000           0.00000000           0.00000000           0.19014914
          0.03115273           0.02277763          -0.00225557         -36.39040375           7.95596600           5.65388870           0.00000000           0.00000000           0.00000000           0.19014914
          0.03110330          -0.02331073           0.00348358          11.13711739          -6.71719885          -2.58204556           0.00000000           0.00000000           0.00000000           0.19014914
          0.02342221          -0.03131160           0.00885717           5.88524985          32.20948410          -8.06095791           0.00000000           0.00000000           0.00000000           0.19014914
         -0.00928676          -0.03845747          -0.00056723          -4.12095881           2.19344997           7.94718122           0.00000000           0.00000000           0.00000000           0.19014914
          0.00685580           0.03920380          -0.00681245          -3.58060265          -1.62783062           6.99310875           0.00000000           0.00000000           0.00000000           0.19014914
          0.00699560           0.03943503           0.00078986           1.50738478          -8.95090961           9.15488720           0.00000000           0.00000000           0.00000000           0.19014914
          0.00991010           0.03893722           0.01679925          -4.35761213          19.45241928         -13.69617367           0.00000000           0.00000000           0.00000000           0.19014914
          0.00871259          -0.03962592           0.00174376          12.28671646          -6.27949905          14.51212978           0.00000000           0.00000000           0.00000000           0.19014914
          0.02535292          -0.03188437           0.02018369           2.76657772          -7.34837961           3.80709577           0.00000000           0.00000000           0.00000000           0.19014914
          0.03836661           0.01479893          -0.00735471          -1.99767613          -5.82091475          -9.22489548           0.00000000           0.00000000           0.00000000           0.19014914
          0.00431686           0.04118276           0.00059841          -6.44836521           2.92370510           9.20484543           0.00000000           0.00000000           0.00000000           0.19014914
         -0.03777677           0.01747316           0.00772499          23.10371780         -20.69341469           5.06235886           0.00000000           0.00000000           0.00000000           0.19014914
         -0.01409151           0.03965841          -0.00461761           1.69272718          19.49244308          -6.35224628           0.00000000           0.00000000           0.00000000           0.19014914
         -0.01714363           0.03856672           0.01465098          -6.63662815          12.78361893           5.82984686           0.00000000           0.00000000           0.00000000           0.19014914
         -0.02131930          -0.03663829          -0.00260488          -1.85697675         -14.82828712           4.40949821           0.00000000           0.00000000           0.00000000           0.19014914
         -0.02151088           0.03695708          -0.01004614          -2.35293579         -23.60169601          -7.89136648           0.00000000           0.00000000           0.00000000           0.19014914
          0.02298638           0.03625798          -0.01141743         -29.52694511          -5.89170599          13.17573261           0.00000000           0.00000000           0.00000000           0.19014914
         -0.02693939           0.03406009           0.01778507          21.25398636         -24.34871674           6.07166100           0.00000000           0.00000000           0.00000000           0.19014914
