  5250000.000000         0.008512        -0.125415        -0.009858         0.111818         0.189559         0.095644         0.239966         1.093247         2.071013         0.000000
  5250000.000000         0.100680         0.077065        -0.091922         0.232059        -0.475287        -0.195658         0.563942         1.091468         2.067283         0.000000
  5250000.000000        -0.122038        -0.036562        -0.000486        -0.412283        -0.195106        -0.018046         0.456475         1.089700         2.063577         0.000000
  5250000.000000         0.044099        -0.120308         0.070452        -0.495140         0.041465        -0.158956         0.521680         1.087945         2.059895         0.000000
  5250000.000000         0.124320        -0.036416        -0.041630         0.078304         0.204879        -0.069192         0.229988         1.086200         2.056235         0.000000
  5250000.000000         0.113031        -0.065050         0.028584         0.317021        -0.121615        -0.003712         0.339568         1.084466         2.052598         0.000000
  5250000.000000        -0.074696        -0.107969        -0.080817         0.101421         0.132784         0.356875         0.394052         1.082743         2.048984         0.000000
  5250000.000000         0.122970        -0.049822        -0.024614        -0.032394         0.181441        -0.163401         0.246313         1.081030         2.045391         0.000000
  5250000.000000         0.090179         0.099110        -0.015389         0.033283         0.184545         0.009419         0.187758         1.079328         2.041821         0.000000
  5250000.000000         0.086239        -0.103588         0.008793         0.175331        -0.346375        -0.113372         0.404438         1.077637         2.038271         0.000000
  5250000.000000         0.135234         0.001847         0.016221         0.536136        -0.141933         0.204220         0.591009         1.075956         2.034744         0.000000
  5250000.000000         0.108787        -0.082579         0.051670        -0.218994         0.303936         0.050745         0.378035         1.074285         2.031237         0.000000
  5250000.000000         0.065001         0.120846        -0.072918        -0.015626         0.141470        -0.025459         0.144589         1.072623         2.027751         0.000000
  5250000.000000         0.111760         0.081715        -0.008092        -0.658600         0.136487         0.096994         0.679552         1.070972         2.024285         0.000000
  5250000.000000         0.111583        -0.083627         0.012497         0.156750        -0.115236        -0.044296         0.199530         1.069330         2.020838         0.000000
  5250000.000000         0.084027        -0.112330         0.031775         0.066653         0.552564        -0.138288         0.573492         1.067699         2.017413         0.000000
  5250000.000000        -0.033316        -0.137966        -0.002035        -0.105007         0.037629         0.136337         0.176154         1.066076         2.014006         0.000000
  5250000.000000         0.024595         0.140644        -0.024440        -0.095737        -0.027926         0.119969         0.156007         1.064463         2.010619         0.000000
  5250000.000000         0.025097         0.141473         0.002834        -0.008451        -0.153556         0.157055         0.219812         1.062858         2.007251         0.000000
  5250000.000000         0.035552         0.139687         0.060267        -0.109067         0.333713        -0.234962         0.422454         1.061264         2.003902         0.000000
  5250000.000000         0.031256        -0.142158         0.006256         0.176472        -0.107727         0.248960         0.323618         1.059677         2.000571         0.000000
  5250000.000000         0.090954        -0.114385         0.072409         0.013151        -0.126064         0.065312         0.142586         1.058100         1.997259         0.000000
  5250000.000000         0.137640         0.053091        -0.026385        -0.068581        -0.099860        -0.158256         0.199300         1.056532         1.993965         0.000000
  5250000.000000         0.015487         0.147743         0.002147        -0.144934         0.050157         0.157912         0.220132         1.054972         1.990689         0.000000
  5250000.000000        -0.135524         0.062685         0.027713         0.362041        -0.355002         0.086846         0.514434         1.053421         1.987431         0.000000
  5250000.000000        -0.050553         0.142275        -0.016566        -0.005271         0.334399        -0.108975         0.351747         1.051878         1.984190         0.000000
  5250000.000000        -0.061503         0.138358         0.052560        -0.148164         0.219307         0.100013         0.282933         1.050344         1.980966         0.000000
  5250000.000000        -0.076483        -0.131440        -0.009345        -0.066168        -0.254384         0.075646         0.273518         1.048817         1.977759         0.000000
  5250000.000000        -0.077170         0.132584        -0.036041        -0.074676        -0.404895        -0.135379         0.433410         1.047299         1.974569         0.000000
  5250000.000000         0.082464         0.130075        -0.040960        -0.540855        -0.101074         0.226034         0.594838         1.045789         1.971396         0.000000
  5250000.000000        -0.096645         0.122191         0.063804         0.330308        -0.417710         0.104161         0.542619         1.044287         1.968239         0.000000
  5250000.000000        -0.100378         0.120126         0.086298        -0.514540         0.566935         0.116200         0.774383         1.042792         1.965099         0.000000
  5250000.000000        -0.145461         0.059245        -0.005702         0.060726         0.026990        -0.130884         0.146789         1.041306         1.961974         0.000000
  5250000.000000         0.146917        -0.058791        -0.007488         0.539043         0.476251         0.231234         0.755547         1.039827         1.958866         0.000000
  5250000.000000        -0.119404        -0.105356        -0.019854        -0.418258        -0.415633        -0.005954         0.589683         1.038355         1.955773         0.000000
  5250000.000000         0.130781        -0.092559         0.052897         0.531485        -0.103021         0.281384         0.610137         1.036891         1.952696         0.000000
  5250000.000000        -0.142291        -0.076874        -0.108312         0.378628        -0.099224        -0.051238         0.394753         1.035435         1.949633         0.000000
  5250000.000000        -0.047613        -0.155042         0.015227        -0.019541         0.024879         0.028447         0.042544         1.033985         1.946587         0.000000
  5250000.000000         0.020401         0.162315        -0.079177        -0.040616        -0.479068         0.100582         0.491195         1.032543         1.943555         0.000000
  5250000.000000         0.018868         0.163814         0.006633         0.042380         0.104081        -0.131383         0.172888         1.031108         1.940538         0.000000
  5250000.000000         0.131843         0.099481         0.037904        -0.084492        -0.207353        -0.122961         0.255448         1.029680         1.937535         0.000000
  5250000.000000        -0.071380        -0.150928         0.008022         0.424793        -0.177127         0.161447         0.487738         1.028260         1.934547         0.000000
  5250000.000000        -0.084476        -0.144143        -0.004406        -0.043914        -0.069010        -0.104065         0.132364         1.026845         1.931574         0.000000
  5250000.000000        -0.096996         0.137710         0.012570        -0.336727        -0.077861        -0.007237         0.345687         1.025438         1.928615         0.000000
  5250000.000000         0.021170         0.167806         0.017699        -0.146434        -0.075943        -0.286656         0.330729         1.024038         1.925669         0.000000
  5250000.000000        -0.123713         0.117179         0.029802        -0.094046        -0.066561        -0.295132         0.316825         1.022644         1.922738         0.000000
  5250000.000000         0.156270        -0.070842        -0.014496         0.213483         0.272527        -0.042316         0.348765         1.021257         1.919820         0.000000
  5250000.000000         0.169497         0.031229         0.092534        -0.333600        -0.030857         0.289343         0.442674         1.019877         1.916916         0.000000
  5250000.000000         0.128174         0.116483         0.018384         0.381895         0.071210        -0.093607         0.399596         1.018502         1.914025         0.000000
  5250000.000000        -0.130965        -0.115188         0.009274         0.520495        -0.169677         0.151926         0.568143         1.017135         1.911148         0.000000
  5250000.000000         0.151862         0.087853         0.091841        -0.414283         0.194217         0.087023         0.465750         1.015773         1.908284         0.000000
  5250000.000000        -0.157106        -0.081093        -0.019009         0.256145         0.250500         0.256912         0.440868         1.014418         1.905433         0.000000
  5250000.000000        -0.061249         0.166480         0.049590        -0.657797        -0.518812         0.174889         0.855832         1.013070         1.902595         0.000000
  5250000.000000        -0.059554         0.168239        -0.032951         0.357180        -0.195304        -0.129552         0.427206         1.011727         1.899769         0.000000
  5250000.000000         0.046613         0.172903         0.022780         0.013935        -0.416639        -0.175748         0.452404         1.010390         1.896956         0.000000
  5250000.000000         0.107592        -0.144508        -0.048391         0.137382         0.422722        -0.044844         0.446743         1.009059         1.894156         0.000000
  5250000.000000         0.060181        -0.170957         0.038300         0.105838         0.310740         0.166934         0.368277         1.007735         1.891368         0.000000
  5250000.000000        -0.182196        -0.015084         0.068593         0.140675         0.006873         0.313686         0.343854         1.006416         1.888592         0.000000
  5250000.000000         0.035374         0.179962         0.033156         0.346034         0.159293         0.071142         0.387524         1.005103         1.885829         0.000000
  5250000.000000        -0.036009         0.180806         0.042701         0.034480         0.471214        -0.117732         0.486922         1.003796         1.883077         0.000000
  5250000.000000         0.159427         0.094562        -0.043092        -0.101907         0.040378         0.057443         0.123755         1.002494         1.880337         0.000000
  5250000.000000         0.078824         0.169393         0.037099        -0.447024         0.108956         0.024974         0.460788         1.001198         1.877610         0.000000
  5250000.000000         0.067553        -0.174379         0.089065        -0.094388         0.046852        -0.139190         0.174579         0.999908         1.874894         0.000000
  5250000.000000        -0.186448         0.030858         0.011665        -0.134255        -0.160281        -0.017812         0.209837         0.998623         1.872189         0.000000
  5250000.000000        -0.039693        -0.185370        -0.016937         0.325227         0.188757         0.022015         0.376678         0.997344         1.869496         0.000000
  5250000.000000        -0.007550        -0.189976         0.068792         0.078196        -0.315667         0.058566         0.330439         0.996070         1.866814         0.000000
  5250000.000000         0.171023         0.085544        -0.060940        -0.663788        -0.141261        -0.133178         0.691596         0.994802         1.864143         0.000000
  5250000.000000         0.113120        -0.155691         0.093819         0.068231        -0.333670         0.258128         0.427342         0.993539         1.861484         0.000000
  5250000.000000         0.191602        -0.023412        -0.053854         0.329848         0.032454         0.147307         0.362701         0.992281         1.858835         0.000000
  5250000.000000         0.014782        -0.194106        -0.015895         0.599109         0.419961        -0.023667         0.732024         0.991029         1.856197         0.000000
  5250000.000000         0.124512         0.150463         0.027170         0.061687        -0.257530         0.074566         0.275113         0.989781         1.853570         0.000000
  5250000.000000        -0.019032         0.195148        -0.008068        -0.037710        -0.353910        -0.011893         0.356112         0.988539         1.850954         0.000000
  5250000.000000        -0.197308        -0.003443         0.017092        -0.491039        -0.577574         0.129589         0.769093         0.987302         1.848349         0.000000
  5250000.000000        -0.191389        -0.054243         0.018183        -0.046848         0.123742         0.052876         0.142487         0.986070         1.845754         0.000000
  5250000.000000         0.046554        -0.193995         0.009224         0.427900        -0.496116         0.151862         0.672526         0.984843         1.843170         0.000000
  5250000.000000        -0.130798        -0.151630         0.095264         0.022519         0.416591         0.147943         0.442653         0.983621         1.840595         0.000000
  5250000.000000         0.142193        -0.143056        -0.013931        -0.125923        -0.119267        -0.136285         0.220578         0.982404         1.838031         0.000000
  5250000.000000         0.025836        -0.201333         0.016511         0.155207         0.007756         0.071664         0.171129         0.981192         1.835477         0.000000
  5250000.000000         0.180609         0.093199        -0.017189         0.472196         0.385171         0.027554         0.609988         0.979984         1.832934         0.000000
  5250000.000000        -0.187352        -0.082053        -0.021053         0.115542        -0.049412        -0.070013         0.143852         0.978782         1.830400         0.000000
  5250000.000000        -0.037626         0.201543         0.009022         0.096755        -0.444571         0.018660         0.455360         0.977583         1.827876         0.000000
  5250000.000000         0.150403         0.141731         0.030242         0.024035         0.085146        -0.093949         0.129050         0.976390         1.825361         0.000000
  5250000.000000         0.203211        -0.040413        -0.039540         0.206039         0.336067         0.036498         0.395885         0.975202         1.822857         0.000000
  5250000.000000         0.203737        -0.045648        -0.035070         0.295105         0.110476         0.250687         0.402661         0.974018         1.820362         0.000000
  5250000.000000         0.154490         0.140832         0.096207         0.125645        -0.132767         0.182028         0.257969         0.972838         1.817877         0.000000
  5250000.000000         0.167252        -0.128053         0.025290         0.089114        -0.436365        -0.362284         0.574113         0.971663         1.815401         0.000000
  5250000.000000         0.204585        -0.053396         0.015292        -0.112804         0.025297        -0.057352         0.129050         0.970493         1.812935         0.000000
  5250000.000000        -0.087445        -0.193461        -0.072117         0.307213         0.265431         0.087959         0.415416         0.969327         1.810477         0.000000
  5250000.000000        -0.144729        -0.156912         0.144897        -0.293444        -0.508530         0.102989         0.596086         0.968165         1.808029         0.000000
  5250000.000000        -0.128648        -0.171775         0.055777        -0.165872        -0.125126         0.006913         0.207889         0.967008         1.805590         0.000000
  5250000.000000        -0.072996        -0.202848         0.076800         0.473971         0.336669        -0.035726         0.582470         0.965855         1.803161         0.000000
  5250000.000000         0.151604         0.155161        -0.073130        -0.500118         0.012664        -0.005684         0.500310         0.964707         1.800740         0.000000
  5250000.000000        -0.213321        -0.040149         0.013749         0.288655        -0.133405         0.065286         0.324624         0.963563         1.798328         0.000000
  5250000.000000         0.065636        -0.208251         0.038607        -0.090738        -0.290468        -0.057576         0.309709         0.962423         1.795925         0.000000
  5250000.000000        -0.175916        -0.131892        -0.059836        -0.010447        -0.317086         0.030674         0.318737         0.961287         1.793530         0.000000
  5250000.000000         0.171661        -0.137889         0.042796        -0.024743        -0.376455         0.186809         0.420985         0.960155         1.791144         0.000000
  5250000.000000        -0.168339        -0.144478        -0.026706         0.055255        -0.100953         0.123872         0.169082         0.959027         1.788767         0.000000
  5250000.000000        -0.027937         0.221139        -0.033777         0.405992         0.052872        -0.033400         0.410780         0.957904         1.786399         0.000000
  5250000.000000        -0.222634        -0.017424         0.008931         0.106393        -0.225889         0.140978         0.286740         0.956785         1.784039         0.000000
  5250000.000000        -0.166891         0.149992         0.081988         0.153533         0.039037        -0.169177         0.231770         0.955669         1.781687         0.000000
  5250000.000000        -0.181060         0.133755         0.010745        -0.933022        -0.250702        -0.188980         0.984427         0.954558         1.779344         0.000000
  5250000.000000         0.177985         0.140324         0.063484        -0.105918         0.541926        -0.180434         0.580912         0.953450         1.777009         0.000000
  5250000.000000        -0.050265         0.222221        -0.106661        -0.131028         0.004630         0.285467         0.314136         0.952347         1.774682         0.000000
  5250000.000000        -0.213067         0.083371         0.085514        -0.267294         0.029454        -0.172325         0.319390         0.951247         1.772364         0.000000
  5250000.000000        -0.005116        -0.229601         0.103903        -0.002787        -0.084682        -0.182495         0.201205         0.950152         1.770053         0.000000
  5250000.000000         0.186685         0.135187         0.022729         0.182396         0.432656        -0.060548         0.473419         0.949060         1.767751         0.000000
  5250000.000000        -0.212837         0.090727        -0.014661         0.041425        -0.252127         0.108467         0.277578         0.947972         1.765456         0.000000
  5250000.000000         0.226971        -0.051393        -0.068544         0.210725        -0.252016         0.072252         0.336359         0.946887         1.763169         0.000000
  5250000.000000        -0.232386         0.026226         0.020718        -0.008984        -0.509895        -0.306636         0.595063         0.945807         1.760890         0.000000
  5250000.000000        -0.202902         0.118424         0.008456        -0.242535        -0.707459        -0.172177         0.767442         0.944730         1.758619         0.000000
  5250000.000000         0.011379        -0.235718        -0.017866         0.237069         0.138262         0.002564         0.274454         0.943657         1.756356         0.000000
  5250000.000000        -0.228598        -0.061115        -0.063619        -0.103635        -0.033153         0.044675         0.117623         0.942587         1.754100         0.000000
  5250000.000000         0.235184         0.035122         0.017504        -0.211924         0.343808        -0.206901         0.453788         0.941522         1.751852         0.000000
  5250000.000000         0.047222         0.233483        -0.090697         0.026468        -0.058941        -0.037442         0.074676         0.940459         1.749612         0.000000
  5250000.000000         0.226887        -0.075330         0.039689         0.281901        -0.465058         0.062955         0.547458         0.939401         1.747379         0.000000
  5250000.000000         0.218351         0.100366        -0.001603        -0.064817        -0.145374        -0.178798         0.239381         0.938346         1.745153         0.000000
  5250000.000000         0.241217         0.008442         0.000367        -0.002964        -0.085370         0.010394         0.086051         0.937294         1.742934         0.000000
  5250000.000000        -0.065070         0.233540        -0.050720        -0.199324        -0.199163        -0.055819         0.287249         0.936246         1.740723         0.000000
  5250000.000000         0.019508         0.242553         0.008336         0.445424         0.332113        -0.163202         0.579083         0.935201         1.738520         0.000000
  5250000.000000        -0.176439         0.169968        -0.051491        -0.535028         0.188038        -0.009594         0.567191         0.934160         1.736323         0.000000
  5250000.000000         0.202576        -0.138591         0.004251         0.046102         0.212194        -0.006074         0.217230         0.933122         1.734134         0.000000
  5250000.000000        -0.111286        -0.220180         0.069055         0.188904         0.032843        -0.042427         0.196376         0.932088         1.731952         0.000000
  5250000.000000         0.246993         0.006457        -0.016634        -0.020086         0.168908        -0.026519         0.172153         0.931057         1.729777         0.000000
  5250000.000000         0.161636        -0.188644        -0.049837        -0.062661         0.347002         0.037058         0.354556         0.930029         1.727609         0.000000
  5250000.000000        -0.129042        -0.214117        -0.062528        -0.482553        -0.614733        -0.091207         0.786811         0.929005         1.725447         0.000000
  5250000.000000        -0.035529         0.247700        -0.081340         0.428664         0.167269         0.028612         0.461032         0.927984         1.723293         0.000000
  5250000.000000        -0.212792         0.133508        -0.012985        -0.161698        -0.224619        -0.037189         0.279254         0.926966         1.721145         0.000000
  5250000.000000         0.202569         0.149985         0.005777         0.056935        -0.385129         0.238727         0.456680         0.925952         1.719005         0.000000
  5250000.000000        -0.105121         0.230318        -0.015607        -0.313598         0.062578         0.131119         0.345618         0.924940         1.716871         0.000000
  5250000.000000        -0.254014         0.015365        -0.002159         0.001735         0.038667         0.164832         0.169315         0.923932         1.714743         0.000000
  5250000.000000         0.252856         0.036063         0.068308        -0.074724         0.026072         0.016767         0.080899         0.922927         1.712623         0.000000
  5250000.000000        -0.254681         0.027164        -0.029538        -0.175931        -0.555948         0.031206         0.583955         0.921926         1.710509         0.000000
  5250000.000000        -0.187943        -0.175990        -0.015501         0.452800         0.121508        -0.124500         0.485069         0.920927         1.708402         0.000000
  5250000.000000         0.161305        -0.201684        -0.000354         0.186502         0.305113        -0.166144         0.394311         0.919932         1.706301         0.000000
  5250000.000000        -0.237295         0.104505         0.000890        -0.764703         0.139615        -0.328182         0.843781         0.918939         1.704206         0.000000
  5250000.000000         0.128980        -0.226696         0.020705        -0.155826         0.427882         0.144616         0.477785         0.917950         1.702119         0.000000
  5250000.000000        -0.137216        -0.223037        -0.040631        -0.002314        -0.253669         0.138134         0.288851         0.916964         1.700037         0.000000
  5250000.000000        -0.153995        -0.213045        -0.018071         0.085950        -0.075452         0.057851         0.128168         0.915980         1.697962         0.000000
  5250000.000000         0.207172        -0.162717         0.029963         0.416128        -0.075730        -0.291866         0.513890         0.915000         1.695893         0.000000
  5250000.000000         0.258237         0.056557         0.074543        -0.364221        -0.088137        -0.123693         0.394620         0.914023         1.693831         0.000000
  5250000.000000        -0.265693        -0.009919        -0.017826        -0.574421        -0.753954        -0.054486         0.949408         0.913049         1.691774         0.000000
  5250000.000000        -0.264313        -0.032133        -0.025584        -0.210997        -0.243706         0.076201         0.331238         0.912077         1.689724         0.000000
  5250000.000000         0.242821        -0.112479         0.024784        -0.139996        -0.077517         0.036970         0.164239         0.911109         1.687680         0.000000
  5250000.000000        -0.144021        -0.226186        -0.010777         0.210710         0.104977         0.058398         0.242548         0.910143         1.685642         0.000000
  5250000.000000         0.088475        -0.254842         0.025273        -0.016398        -0.208335        -0.059837         0.217377         0.909181         1.683610         0.000000
  5250000.000000         0.206110         0.174530        -0.054548         0.054862        -0.034304         0.082301         0.104690         0.908221         1.681584         0.000000
  5250000.000000         0.269066        -0.038689        -0.004822        -0.192586         0.442487        -0.114210         0.495912         0.907264         1.679564         0.000000
  5250000.000000        -0.230484        -0.146105         0.029780         0.247794        -0.158138         0.171973         0.340565         0.906310         1.677550         0.000000
  5250000.000000        -0.242206         0.127268         0.030636         0.348602        -0.216787        -0.070060         0.416447         0.905359         1.675542         0.000000
  5250000.000000        -0.086565        -0.260872        -0.066874         0.220292         0.058654         0.059635         0.235638         0.904410         1.673540         0.000000
  5250000.000000         0.275387        -0.009015        -0.008724        -0.202352         0.440586         0.099826         0.495002         0.903465         1.671544         0.000000
  5250000.000000        -0.174248        -0.214978         0.014242         0.003542        -0.090321        -0.017589         0.092086         0.902522         1.669553         0.000000
  5250000.000000         0.246221         0.127879         0.031487        -0.117522         0.211607        -0.116416         0.268592         0.901582         1.667568         0.000000
  5250000.000000         0.085527        -0.264647        -0.027152         0.049686         0.997043         0.132207         1.006997         0.900644         1.665589         0.000000
  5250000.000000         0.226616         0.163868         0.091327         0.228512         0.277571         0.030314         0.360808         0.899709         1.663615         0.000000
  5250000.000000         0.099693         0.262018        -0.008583        -0.038197         0.143178        -0.101850         0.179812         0.898777         1.661647         0.000000
  5250000.000000         0.262004        -0.102709         0.003927         0.173078         0.298717         0.063162         0.350967         0.897848         1.659685         0.000000
  5250000.000000         0.097447        -0.265169        -0.063404         0.140025         0.369211        -0.159450         0.425849         0.896921         1.657728         0.000000
  5250000.000000         0.109033         0.262006        -0.018246        -0.244694        -0.463965        -0.184975         0.556196         0.895997         1.655777         0.000000
  5250000.000000         0.095298        -0.267642        -0.020146        -0.038824         0.169102         0.019095         0.174550         0.895075         1.653832         0.000000
  5250000.000000        -0.062956         0.278828         0.021695         0.387283        -0.260889        -0.121701         0.482558         0.894157         1.651891         0.000000
  5250000.000000        -0.223381        -0.180012        -0.037426         0.210610        -0.407406         0.205364         0.502504         0.893240         1.649957         0.000000
  5250000.000000        -0.268877        -0.101199        -0.004166        -0.140697         0.386478         0.088365         0.420677         0.892327         1.648028         0.000000
  5250000.000000         0.172234        -0.231041        -0.039095        -0.205371        -0.177211         0.067978         0.279646         0.891415         1.646103         0.000000
  5250000.000000         0.237420         0.165495        -0.043284        -0.426644        -0.219716         0.147511         0.502056         0.890507         1.644185         0.000000
  5250000.000000         0.057021         0.284850        -0.007985        -0.276999         0.169787        -0.000089         0.324894         0.889601         1.642271         0.000000
  5250000.000000        -0.282800        -0.070371         0.051335         0.385325        -0.329190        -0.027152         0.507522         0.888697         1.640363         0.000000
  5250000.000000         0.181305         0.229727        -0.022167        -0.156781         0.521527         0.160815         0.567831         0.887796         1.638461         0.000000
  5250000.000000        -0.084987        -0.280642         0.003778         0.378457         0.026860         0.258628         0.459173         0.886897         1.636563         0.000000
  5250000.000000        -0.236820         0.174360        -0.027565         0.353354        -0.309627        -0.033504         0.471010         0.886001         1.634670         0.000000
  5250000.000000         0.221493         0.195555        -0.003876        -0.244429         0.156578        -0.225084         0.367322         0.885107         1.632783         0.000000
  5250000.000000        -0.282678        -0.090099        -0.079807         0.000287        -0.252190        -0.128349         0.282973         0.884216         1.630901         0.000000
  5250000.000000        -0.239323         0.175912        -0.050071        -0.230754         0.372936        -0.023537         0.439184         0.883327         1.629024         0.000000
  5250000.000000        -0.062376         0.292401        -0.036293        -0.095540         0.009735         0.148328         0.176703         0.882440         1.627151         0.000000
  5250000.000000        -0.285865        -0.090491         0.057697         0.205706        -0.276609         0.065823         0.350941         0.881556         1.625284         0.000000
  5250000.000000        -0.214727        -0.210375         0.018955        -0.007397        -0.524809        -0.140194         0.543262         0.880674         1.623422         0.000000
  5250000.000000         0.271509         0.130412        -0.010606        -0.270044        -0.449775        -0.157649         0.547791         0.879795         1.621565         0.000000
  5250000.000000         0.302176         0.007903         0.026026        -0.397651         0.105041        -0.169256         0.444756         0.878918         1.619713         0.000000
  5250000.000000         0.302986         0.012860        -0.005336         0.091403         0.529828        -0.127671         0.552604         0.878043         1.617866         0.000000
  5250000.000000         0.034153         0.302114        -0.000071        -0.326096         0.303315         0.084036         0.453212         0.877171         1.616023         0.000000
  5250000.000000         0.135177        -0.273452         0.010917         0.020774        -0.085662        -0.023441         0.091208         0.876301         1.614186         0.000000
  5250000.000000        -0.124380         0.280600        -0.008468        -0.166936         0.100059         0.002161         0.194638         0.875433         1.612353         0.000000
  5250000.000000         0.121910         0.282628         0.024860         0.266227         0.524019         0.233563         0.632475         0.874567         1.610525         0.000000
  5250000.000000         0.137382         0.275704         0.015224        -0.127621        -0.269274        -0.054714         0.302967         0.873704         1.608702         0.000000
  5250000.000000        -0.250871        -0.181660         0.002689        -0.139180        -0.189286         0.024912         0.236264         0.872843         1.606883         0.000000
  5250000.000000         0.051506         0.306583        -0.001947         0.180056         0.015234         0.090251         0.201984         0.871984         1.605069         0.000000
  5250000.000000         0.285185        -0.124272         0.085957         0.298453         0.009619         0.070824         0.306892         0.871128         1.603261         0.000000
  5250000.000000         0.129587        -0.284049         0.000904         0.022545        -0.007486        -0.110281         0.112810         0.870274         1.601456         0.000000
  5250000.000000         0.121494        -0.289104        -0.034554         0.384442         0.289901        -0.070042         0.486564         0.869421         1.599656         0.000000
  5250000.000000        -0.252019        -0.187607        -0.058119         0.393796        -0.100454        -0.200457         0.453154         0.868571         1.597861         0.000000
  5250000.000000         0.236261        -0.208909         0.013297        -0.240722         0.237383        -0.045263         0.341096         0.867724         1.596071         0.000000
  5250000.000000        -0.089472        -0.303959        -0.020415         0.167162        -0.326335         0.067111         0.372749         0.866878         1.594285         0.000000
  5250000.000000         0.310572        -0.064122         0.024093         0.257895         0.313368         0.265591         0.485023         0.866034         1.592503         0.000000
  5250000.000000         0.145918        -0.282697        -0.048942         0.333362         0.113767         0.079667         0.361137         0.865193         1.590726         0.000000
  5250000.000000         0.289460         0.135742         0.084166         0.097815         0.342002        -0.133718         0.380018         0.864354         1.588953         0.000000
  5250000.000000         0.111810         0.299883        -0.009520        -0.417240        -0.251701         0.044624         0.489320         0.863517         1.587185         0.000000
  5250000.000000        -0.066496         0.314201         0.002423        -0.366789        -0.729568         0.032718         0.817236         0.862682         1.585422         0.000000
  5250000.000000        -0.252177         0.200874         0.043183        -0.283667         0.088909        -0.118573         0.320049         0.861849         1.583662         0.000000
  5250000.000000        -0.305232        -0.105680         0.019846        -0.831046        -0.285329        -0.009109         0.878711         0.861018         1.581908         0.000000
  5250000.000000         0.286802         0.152481         0.073791        -0.130185         0.711929        -0.015476         0.723900         0.860189         1.580157         0.000000
  5250000.000000        -0.143018         0.291850         0.058286         0.413967         0.025347         0.004414         0.414766         0.859363         1.578411         0.000000
  5250000.000000        -0.310995        -0.098226        -0.014459         0.345174        -0.063018        -0.128448         0.373651         0.858538         1.576669         0.000000
  5250000.000000         0.309772         0.105462         0.002413         0.443695         0.222985        -0.210580         0.539380         0.857715         1.574931         0.000000
  5250000.000000         0.077499         0.318947        -0.058198        -0.102776        -0.216175         0.144866         0.279787         0.856895         1.573198         0.000000
  5250000.000000        -0.247505        -0.217589        -0.015088         0.016059        -0.347543         0.274371         0.443084         0.856076         1.571469         0.000000
  5250000.000000         0.280518        -0.174020        -0.000299         0.432555         0.845480         0.040798         0.950581         0.855259         1.569744         0.000000
  5250000.000000        -0.304790        -0.130305         0.031970         0.372396        -0.721831         0.027798         0.812706         0.854445         1.568024         0.000000
  5250000.000000         0.219064         0.250171        -0.009827        -0.199938         0.146886        -0.244546         0.348358         0.853632         1.566307         0.000000
  5250000.000000        -0.064465         0.327090         0.010390        -0.067661         0.166804        -0.024806         0.181706         0.852821         1.564594         0.000000
  5250000.000000         0.272884         0.194024        -0.020089        -0.213755         0.098973         0.263468         0.353415         0.852013         1.562886         0.000000
